위도,경도,교차로명,노드아이디,권역코드,Y좌표,X좌표
3509.5680000000,12652.6190000000,,1760000201,,188717.5679240000,184487.3820950000
3509.6300000000,12652.9040000000,,1760000301,,189150.5524990000,184601.7837850000
3658.9390000000,12750.7430000000,,2720001701,,275230.5393080000,387079.3984440000
3707.1140000000,12739.0070000000, 오향마을입구삼거리           ,2810003201,,257708.6069340000,402063.4182270000
3707.3240000000,12740.0520000000,,2810003301,,259258.2551320000,402462.8877230000
3706.7340000000,12743.0570000000,,2810003401,,263716.5476460000,401403.6692240000
3707.0760000000,12739.7970000000,감곡IC입구삼거리              ,2810003501,,258881.8230640000,402002.5878840000
3706.0410000000,12746.5100000000,,2720001801,,268970.9180420000,400196.0168810000
3704.5490000000,12750.6280000000,신대교차로                    ,2720001901,,274965.4263470000,397454.6321350000
3704.4330000000,12751.8030000000,가흥삼거리                    ,2720002001,,276712.7227600000,397246.5885110000
3705.2790000000,12757.6980000000,송강교차로                    ,2720002101,,285428.3349090000,398910.4315820000
3704.4180000000,12756.6900000000,,2720002201,,283901.8090960000,397289.5641980000
3705.4530000000,12757.9200000000,송강교차로                    ,2720002301,,285753.3557140000,399229.7190760000
3708.5490000000,12801.8600000000,,2730002001,,291497.8708440000,404980.3098130000
3708.0120000000,12806.7090000000,,2730002101,,298727.2667660000,404104.6048590000
3707.8640000000,12807.7740000000,장평삼거리                    ,2730002201,,300308.0163980000,403847.5318080000
3707.9670000000,12809.0000000000,,2730002301,,302118.4661830000,404061.7032190000
3647.5160000000,12838.0340000000,적서교차로                    ,3560001201,,345622.4529640000,367014.4363620000
3650.6450000000,12833.2660000000,,3560001301,,338549.8485560000,372561.1776490000
3650.6070000000,12833.5650000000,,3560001401,,339026.3683350000,372468.5214570000
3650.5480000000,12833.3790000000,,3560001501,,338772.2768590000,372381.4430020000
3649.6520000000,12837.0700000000,,3560001601,,344306.0089980000,370745.3196610000
3647.5240000000,12838.0330000000,,3560001701,,345774.5899060000,366856.9003050000
3643.3520000000,12843.0960000000,,3560001801,,353519.9793140000,359611.0752500000
3633.7960000000,12843.5660000000,천리고가교북단                ,3540000501,,354456.7939870000,341631.1235520000
3634.2070000000,12843.1380000000,,3540000601,,353798.0805580000,342266.2962000000
3633.7890000000,12843.7980000000,,3540000701,,354800.4446220000,341625.5357370000
3649.7270000000,12836.9780000000,,3560001901,,344250.7923310000,370802.8405930000
3649.6620000000,12836.2880000000,,3560002001,,344175.4912500000,370877.0905130000
3806.1330000000,12742.0600000000,,2630000601,,261440.0864730000,511274.7624030000
3806.7060000000,12742.1620000000,,2630000701,,261559.6594310000,512333.8302800000
3806.5590000000,12741.2550000000,,2630000801,,260239.7196410000,512054.3432540000
3651.6550000000,12726.3150000000,진천보건소앞                  ,2790000401,,239042.4603560000,373362.6985300000
3552.6640000000,12703.4440000000,전주IC (동측)                 ,3060000301,,205112.0552940000,264174.6600320000
3550.0900000000,12707.9840000000,,3060000401,,211950.3513890000,259421.6862990000
3550.0660000000,12708.1110000000,,3060000501,,212141.8684070000,259375.6491000000
3552.6420000000,12703.8150000000,반월교차로                    ,3060000601,,205670.2699860000,264134.1963020000
3552.7010000000,12703.7320000000,반월교차로                    ,3060000701,,205545.1869100000,264243.1790900000
3559.6880000000,12706.8060000000,,3120000701,,210157.7258940000,277167.6855790000
3604.5720000000,12706.1120000000,논산JC(호남선 남측)           ,2900000301,,209103.8261940000,286198.5201830000
3658.2030000000,12750.1210000000,,2720002401,,274316.5110590000,385709.2973300000
3643.4370000000,12806.1880000000,,3590001001,,298479.2585220000,358638.5000250000
3643.4150000000,12806.5560000000,,3590001101,,298923.1601190000,358619.7480610000
3643.9300000000,12806.4820000000,,3590001201,,298904.3375050000,359555.2213420000
3643.4360000000,12806.5640000000,,3590001301,,298872.2565460000,358743.0232770000
3724.2600000000,12706.9700000000,사송사거리                    ,2040009500,,210220.8638860000,433591.0411500000
3711.6670000000,12725.7790000000,,2300064800,,238079.3452320000,410375.6833320000
3715.1590000000,12728.3020000000,,2300064700,,241782.3028120000,416847.2342100000
3731.0260000000,12704.1730000000,청담IC5                       ,1230025500,,206082.6303770000,446101.8658030000
3730.9400000000,12704.1850000000,종합운동장삼거리              ,1230025400,,206099.6785130000,445943.2663170000
3707.8890000000,12704.4730000000,,2230026100,,206528.5025950000,403309.0329610000
3707.8930000000,12704.4170000000,,2230026000,,206473.6989120000,403308.7432730000
3708.0270000000,12704.3550000000,원동소방파출소앞              ,2230025900,,206377.9641340000,403559.8114690000
3708.6500000000,12705.1000000000,,2230025800,,207484.0602930000,404712.4520760000
3707.9000000000,12704.3330000000,(우림아파트앞교차로)          ,2230025700,,206346.4818170000,403319.9682630000
3738.6620000000,12640.8510000000,,2320030600,,171890.8724430000,460152.7535970000
3738.3340000000,12642.7480000000,,2320030500,,174550.4004770000,459657.2968000000
3736.4800000000,12644.6120000000,,2320030400,,177266.9641030000,456237.8580150000
3730.9510000000,12656.1100000000,올림픽대로-노들길램프(6)      ,1190004200,,194202.4273880000,445962.5753910000
3731.9230000000,12702.0490000000,,1220015200,,202951.6766680000,447759.8630280000
3739.8110000000,12707.9100000000,,2220074300,,211566.9076820000,462359.1923300000
3737.9380000000,12718.4370000000,,2220074100,,227058.3755360000,458929.5290550000
3737.9680000000,12718.7190000000,,2220074000,,227472.0727910000,458972.0011020000
3735.9190000000,12712.9470000000,,2220073900,,219001.8497270000,455168.3816790000
3735.7960000000,12712.7570000000,와부IC입구북측                ,2220073800,,218710.3943170000,454943.8113380000
3735.5160000000,12712.7570000000,,2220073700,,218388.2892670000,454387.8983520000
3735.6980000000,12712.7050000000,,2220073600,,218480.3910290000,454643.2633840000
3735.7150000000,12712.7220000000,와부IC동측(본선)              ,2220073500,,218686.9329250000,454814.1066810000
3703.8800000000,12704.1790000000,,2140128300,,206126.9143460000,395888.5489090000
3726.5440000000,12653.7000000000,기아자동차출하사무소          ,2130026500,,190641.6443230000,437814.2173250000
3716.2850000000,12705.4490000000,,2280095000,,207987.2850250000,418836.0295990000
3723.6540000000,12706.3350000000,판교IC앞사거리                ,2060048100,,209282.3593900000,432467.5606770000
3714.5600000000,12727.7490000000,,2300064600,,240969.3626580000,415740.6466650000
3717.1160000000,12722.8770000000,,2300064500,,233747.1759620000,420437.6772540000
3700.8250000000,12709.7030000000,,2310058300,,214322.1779190000,390243.2636920000
3554.4550000000,12704.5040000000,터미널사거리                  ,3120001101,,206704.4241050000,267488.0675240000
3559.2070000000,12703.1750000000,금마사거리                    ,3080001701,,204707.1330560000,276273.4248020000
3720.0640000000,12751.3730000000,,2510003201,,275810.1148570000,426162.5182270000
3730.1720000000,12758.0340000000,,2580003201,,285469.6253550000,444953.3191360000
3730.3150000000,12758.2170000000,,2580003301,,285938.7719060000,445429.5940480000
3738.5800000000,12740.7830000000,,2570001801,,259920.9692400000,460287.8108940000
3738.3640000000,12740.6760000000,,2570001901,,259770.6796860000,459997.6241480000
3428.6880000000,12615.8310000000,,3440000201,,132296.2944810000,109141.5364510000
3446.7970000000,12627.1460000000,나불1삼거리                   ,3380000501,,149803.4292570000,142514.1349860000
3516.5650000000,12630.0650000000,터미널사거리                  ,3410000701,,154534.5654690000,197532.2673790000
3505.8080000000,12629.5860000000,,3400002001,,153707.5206410000,177646.0577420000
3530.5730000000,12641.1180000000,선운산IC (동측)               ,3180000901,,171378.0973760000,223366.6596800000
3530.4090000000,12640.9960000000,선운산IC (남측)               ,3180001001,,171184.4956970000,223025.7449350000
3450.8440000000,12628.1630000000,죽림JC                        ,3390000401,,152340.7371200000,151001.2731630000
3500.5630000000,12629.5110000000,무안IC                        ,3390000501,,153543.9053740000,167909.9946200000
3500.3550000000,12629.5450000000,무안IC                        ,3390000601,,153598.5383720000,167495.7482620000
3500.3870000000,12629.4680000000,무안IC                        ,3390000701,,153481.5691590000,167622.5595000000
3500.4680000000,12629.6460000000,무안IC                        ,3390000801,,153747.8039600000,167771.1493930000
3606.4340000000,12821.6870000000,,3550000601,,322520.6089310000,290494.6110240000
3553.6040000000,12831.2370000000,,1540000701,,337228.5748800000,266982.0060590000
3609.4100000000,12816.3080000000,,3530001101,,314339.0445150000,295920.6328050000
3606.6430000000,12821.6220000000,,3550000701,,322417.6872570000,290879.4626950000
3550.0360000000,12650.4890000000,서김제IC(동측)                ,3110000901,,185606.4043220000,259324.8688440000
3549.7010000000,12650.6320000000,,3110001001,,185820.4711060000,258703.7744260000
3655.9780000000,12646.8800000000,송악IC                        ,3000002901,,180388.9806910000,381324.9738870000
3652.9870000000,12649.2080000000,,3000003001,,183895.7674040000,375751.6678470000
3653.1270000000,12649.3340000000,,3000003101,,184088.2236930000,376018.4927110000
3652.8550000000,12648.6140000000,,3000003201,,183013.8134390000,375507.4556070000
3652.9220000000,12649.0200000000,,3000003301,,183615.5132320000,375631.7115230000
3652.8720000000,12648.7490000000,운정IC                        ,3000003401,,183262.4193770000,375553.3276800000
3652.9830000000,12648.7360000000,,3000003501,,183196.8410820000,375746.9421970000
3652.9000000000,12648.9210000000,,3000003601,,183495.6146790000,375595.8799330000
3653.2020000000,12650.0510000000,,3000003701,,185123.4885750000,376152.5464970000
3652.3080000000,12652.7040000000,,2880001301,,189011.4055470000,374524.1496950000
3718.7030000000,12749.5830000000,,2510003301,,273170.8755760000,423602.7144290000
3718.6270000000,12749.4820000000,문막IC                        ,2510003401,,272971.2835680000,423379.9836630000
3718.7690000000,12749.5570000000,문막IC                        ,2510003501,,273154.8903810000,423745.4498710000
3532.2160000000,12920.3240000000,,1930000101,,412013.6911700000,228864.5260400000
3548.4430000000,12911.0860000000,경주IC                        ,3520001201,,397187.5690190000,258891.4575970000
3534.2260000000,12907.8570000000,언양JC                        ,1960000101,,393115.6245350000,232161.5355370000
3517.5250000000,12905.9520000000,,1400000101,,390891.9143130000,201212.5916680000
3656.4470000000,12734.5150000000,,2810005201,,251186.7437150000,382381.9042140000
3656.9430000000,12734.5640000000,,2810005301,,251236.4680760000,382838.7628700000
3658.2880000000,12735.1370000000,,2810005401,,252074.5855960000,385698.9716960000
3656.5020000000,12734.4550000000,,2810005501,,251078.7068440000,382400.4701940000
3724.7950000000,12707.6010000000,,2060051700,,211139.6964990000,434573.8115220000
3724.8300000000,12707.6040000000,,2060051600,,211138.9796760000,434647.1237600000
3655.6060000000,12702.1020000000,시포사거리                    ,2880000300,,203055.0217220000,380586.3631660000
3732.0440000000,12705.5740000000,,1040008500,,208144.2306990000,447986.0918070000
3732.0920000000,12705.5930000000,,1040008400,,208172.7930400000,448075.1048320000
3732.6590000000,12706.4340000000,,1040008300,,209410.2375420000,449120.5976190000
3732.4470000000,12707.1670000000,,1240013400,,210474.2231780000,448737.3034780000
3732.5540000000,12707.1950000000,,1240013300,,210510.8035640000,448910.2699920000
3732.3530000000,12706.9200000000,올림픽대로-일반국도43호선램프(,1230025600,,210127.0064660000,448560.0032720000
3724.2550000000,12652.7850000000,,2080032100,,189287.2112560000,433581.8700010000
3737.2980000000,12740.0020000000,,2570001200,,258792.4477640000,457908.8182080000
3806.3110000000,12704.5130000000,,2380023300,,206507.1524590000,511378.5763080000
3713.2510000000,12657.0110000000,,2330046300,,195512.4702700000,413222.6887830000
3713.3100000000,12657.0690000000,(화성유선방송앞교차로)        ,2330046200,,195598.1310440000,413332.1038090000
3713.1340000000,12657.2790000000,,2330046100,,195907.8089210000,413005.1668210000
3713.0040000000,12657.0920000000,(봉담중앞교차로)              ,2330046000,,195629.0540340000,412763.4052750000
3712.5180000000,12657.5590000000,,2330045900,,196321.4784880000,411865.8460410000
3712.3490000000,12657.7630000000,,2330045800,,196623.3518770000,411552.9655150000
3711.9370000000,12658.0900000000,,2330045700,,197105.9623610000,410789.4793550000
3712.1560000000,12657.8740000000,,2330045600,,196786.5812590000,411194.5656820000
3712.0010000000,12658.8290000000,(푸른들미아파트앞교차로)      ,2330045500,,198199.5296470000,410908.0657450000
3711.8970000000,12658.2430000000,,2330045400,,197332.3145210000,410715.5812580000
3711.9790000000,12659.0710000000,(한솔자동차3급공업사앞교차로) ,2330045300,,198553.2015890000,410870.0560310000
3712.0920000000,12659.0400000000,,2330045200,,198511.1690740000,411077.6294780000
3712.2210000000,12658.9590000000,(그린피아호텔앞교차로)        ,2330045100,,198393.3451690000,411314.8417730000
3712.3890000000,12659.2460000000,,2330045000,,198817.4908680000,411626.1231730000
3712.4320000000,12659.3040000000,,2330044900,,198901.4772910000,411701.4980150000
3712.4680000000,12659.3390000000,(융건릉앞교차로)              ,2330044800,,198954.4243080000,411771.2998560000
3712.5190000000,12659.2100000000,,2330044700,,198772.6182980000,411864.0451310000
3712.8030000000,12658.8900000000,(GS칼텍스앞교차로)            ,2330044600,,198290.5837680000,412390.7338170000
3712.8450000000,12658.8470000000,,2330044500,,198225.1242260000,412469.0666040000
3712.8350000000,12658.7960000000,,2330044400,,198157.4796050000,412453.7950340000
3712.8220000000,12658.8000000000,,2330044300,,198160.6418230000,412424.0797790000
3712.8630000000,12658.8290000000,,2330044200,,198202.8258610000,412497.6422400000
3712.9130000000,12658.7800000000,,2330044100,,198135.4961420000,412592.8448310000
3712.9750000000,12658.7330000000,,2330044000,,198071.1004370000,412695.3075890000
3713.2120000000,12658.5700000000,,2330043900,,197816.9612630000,413148.1233700000
3712.9470000000,12658.5860000000,(와우2리노인정앞교차로)       ,2330043700,,197840.8771490000,412657.2240530000
